Unnamed: 0,id,user_id,timestamp,loan_amount,loan_purpose,outcome,interest,webvisit_id
8464,2921348,82345863,1508873436,150000,Buying a pet,REJECTED,14.0,
8471,28211632,34599360,1507557626,190000,buying a pet,REJECTED,14.0,
8525,70517243,293252,1506969343,90000,Refinance existing loans,REJECTED,14.0,
8544,83613649,89467378,1508690751,150000,Buying a pet,ACCEPTED,8.7,
8563,23048872,17017868,1508739291,190000,buying a pet,REJECTED,8.7,
8604,87108837,19593187,1508381728,190000,Refinance existing loans,ACCEPTED,6.7,
8610,87274462,30829183,1507101061,20000,Refinance existing loans,REJECTED,6.7,
8617,56331567,71998815,1507712551,260000,Buying a pet,ACCEPTED,8.7,
8646,70159105,64492439,1507486786,30000,Refinance existing loans,ACCEPTED,8.7,
8727,37655639,67887101,1508120871,90000,Buying a pet,REJECTED,8.7,
8734,3633817,75090026,1508894031,250000,Home purchase,REJECTED,7.0,"(64615951,)"
8750,24085453,70861845,1507419964,270000,Refinance existing loans,REJECTED,8.7,
8785,99296232,84902371,1508162362,240000,Home purchase,REJECTED,14.0,
8801,79261141,63998775,1508608716,120000,buying a pet,REJECTED,14.0,"(32592235,)"
8818,42742438,46724763,1508573296,300000,Buying a pet,ACCEPTED,8.7,
8843,56431729,85139290,1507058333,200000,buying a pet,ACCEPTED,14.0,"(62720921,)"
8850,40666009,18891015,1507902919,210000,home purchase,ACCEPTED,8.7,
8864,95086483,8403382,1507348294,250000,Refinance existing loans,ACCEPTED,8.7,"(95759021,)"
8865,67132962,59150570,1507218857,240000,Home purchase,REJECTED,14.0,
8904,34015275,56474419,1508687371,90000,Buying a pet,ACCEPTED,14.0,
8943,58858345,34624087,1509140553,270000,Home purchase,REJECTED,7.0,
8973,24317489,72404613,1508718161,210000,Buying a pet,ACCEPTED,6.7,"(38819440,)"
8977,59150047,91172739,1508132666,300000,buying a pet,REJECTED,7.0,"(65414261,)"
9030,23208460,56774551,1508258151,190000,home purchase,ACCEPTED,6.7,
9078,76120447,25700307,1506920758,100000,Refinance existing loans,REJECTED,6.7,
9099,86976014,31545087,1508017440,40000,Home purchase,REJECTED,8.7,
9133,681185,5269916,1508645067,260000,buying a pet,REJECTED,6.7,
9144,33020089,76437000,1507646424,40000,Refinance existing loans,ACCEPTED,7.0,
9150,93485549,77129025,1508070021,170000,Home purchase,REJECTED,8.7,
9196,68911320,79696419,1508730178,240000,Home purchase,REJECTED,14.0,
9221,3271291,7001443,1508580129,220000,home purchase,ACCEPTED,8.7,
9264,65495003,7605174,1508916772,300000,Home purchase,ACCEPTED,14.0,
9280,64243295,57447402,1507480295,20000,Home purchase,REJECTED,14.0,
9342,31759631,31190334,1506996005,180000,Buying a pet,ACCEPTED,14.0,"(90293649,)"
9406,11219649,95283925,1509028634,30000,Buying a pet,ACCEPTED,14.0,"(49716225,)"
9412,46407905,81842218,1508298311,40000,Home purchase,REJECTED,6.7,"(38186449,)"
9443,15036063,70970980,1508397786,70000,Refinance existing loans,ACCEPTED,6.7,
9451,44756679,7149124,1507983165,180000,Home purchase,REJECTED,7.0,
9459,46694070,38387280,1508864716,250000,Buying a pet,REJECTED,14.0,
9486,45769274,8919380,1508199426,280000,Buying a pet,REJECTED,14.0,
9506,14751504,18955660,1509116869,30000,Buying a pet,ACCEPTED,8.7,
9540,6756294,56816458,1506875159,260000,Home purchase,ACCEPTED,7.0,
9543,22051318,90682969,1507632846,200000,Buying a pet,ACCEPTED,14.0,
9550,50506305,43044558,1507633036,40000,Buying a pet,ACCEPTED,6.7,
9584,35039544,31185584,1507137851,80000,Refinance existing loans,ACCEPTED,7.0,
9591,83989787,68023481,1508662623,200000,Buying a pet,ACCEPTED,8.7,
9603,45757183,43996702,1508764602,190000,Home purchase,ACCEPTED,14.0,
9608,87982205,28342402,1507387706,80000,Refinance existing loans,ACCEPTED,7.0,
9625,19430340,45592248,1507628900,200000,Buying a pet,REJECTED,14.0,"(61266603,)"
9630,94096109,35897624,1508101899,170000,home purchase,REJECTED,8.7,
9632,10892069,22018790,1506851289,70000,Refinance existing loans,ACCEPTED,6.7,
9716,28960420,27367047,1508205481,40000,Refinance existing loans,REJECTED,7.0,
9763,77602371,85335367,1508857701,80000,Refinance existing loans,REJECTED,6.7,
9766,70979917,50445557,1508903878,90000,Home purchase,ACCEPTED,6.7,
9769,55566240,52390626,1507213628,60000,Refinance existing loans,ACCEPTED,14.0,
9771,45929660,71663579,1507904726,70000,Buying a pet,REJECTED,14.0,
9777,50638052,85826858,1509378547,50000,Home purchase,ACCEPTED,8.7,
9824,56283478,53516068,1508265634,20000,Buying a pet,REJECTED,7.0,
9855,2043041,34950375,1509348485,250000,Refinance existing loans,ACCEPTED,14.0,
9890,86256828,8044702,1507134165,190000,Buying a pet,REJECTED,8.7,
9899,48968776,96268958,1509339727,50000,buying a pet,REJECTED,8.7,"(54773275,)"
9957,89192073,61558148,1507243490,240000,Refinance existing loans,ACCEPTED,14.0,
9962,10181413,80096256,1506857793,40000,Buying a pet,ACCEPTED,6.7,
9968,84270738,30706932,1509271460,80000,Home purchase,ACCEPTED,6.7,"(42633225,)"
9972,75935737,22664538,1509189889,40000,Home purchase,REJECTED,14.0,
10061,45311581,19645240,1508284240,250000,Home purchase,REJECTED,7.0,
10083,53041466,6721465,1507497359,90000,Refinance existing loans,REJECTED,14.0,
10176,165671,13059420,1507041188,220000,Buying a pet,ACCEPTED,6.7,
10240,8481179,56447640,1506906320,200000,Refinance existing loans,ACCEPTED,8.7,
10303,29125352,79834810,1507194193,200000,buying a pet,ACCEPTED,14.0,
10307,7556498,64394068,1508255504,250000,buying a pet,ACCEPTED,8.7,
10329,21866032,46060150,1506900432,80000,Buying a pet,REJECTED,8.7,
10345,75852714,79417252,1508958081,90000,Home purchase,REJECTED,14.0,"(4950539,)"
10348,93368475,8797330,1507813470,240000,Refinance existing loans,ACCEPTED,8.7,
10359,34861732,54754703,1508828856,170000,Refinance existing loans,REJECTED,8.7,
10364,576601,26018132,1507282093,190000,Refinance existing loans,REJECTED,14.0,
10365,51904210,27308799,1507264598,230000,home purchase,REJECTED,6.7,"(57912319,)"
10377,88415837,7271892,1507467451,250000,Refinance existing loans,REJECTED,8.7,
10416,54112996,78210473,1508981494,190000,Buying a pet,REJECTED,8.7,"(45687952,)"
10433,96121994,18461617,1509075555,40000,Home purchase,REJECTED,6.7,
10455,80212415,51101107,1507054406,200000,buying a pet,REJECTED,14.0,"(33638529,)"
10540,6812597,26827721,1506868265,180000,buying a pet,REJECTED,7.0,
10541,87678243,26827721,1508017834,200000,Buying a pet,REJECTED,7.0,
10561,42397093,74920097,1507654229,90000,Home purchase,REJECTED,7.0,
10566,85676321,94630949,1507214563,190000,home purchase,REJECTED,14.0,"(68210025,)"
10582,75311697,77773398,1506892433,40000,Home purchase,ACCEPTED,6.7,
10598,66053303,47314229,1507015795,70000,buying a pet,ACCEPTED,14.0,
10640,63869389,78195376,1507034421,30000,Buying a pet,ACCEPTED,6.7,
10643,16382494,22612288,1508909500,250000,Home purchase,REJECTED,14.0,
10651,87922887,41334263,1507264890,230000,Buying a pet,ACCEPTED,7.0,
10652,41916120,41334263,1507314107,210000,Refinance existing loans,REJECTED,14.0,
10682,49896341,52412945,1507017408,280000,Buying a pet,REJECTED,6.7,
10689,30559462,15120176,1507916538,120000,Home purchase,ACCEPTED,6.7,
10727,44847168,96724502,1509151444,70000,Refinance existing loans,REJECTED,6.7,"(93292479,)"
10760,90144201,19457468,1508334409,250000,Buying a pet,ACCEPTED,14.0,
10787,19586887,72486636,1507901964,60000,buying a pet,REJECTED,6.7,
10851,53608232,18391219,1506862155,280000,Home purchase,REJECTED,14.0,
10863,17201516,89235501,1508625469,190000,Refinance existing loans,ACCEPTED,8.7,
10883,89175970,96365286,1507197487,170000,Buying a pet,REJECTED,8.7,"(60442276,)"
10886,64335138,57302814,1508328699,30000,Buying a pet,ACCEPTED,7.0,"(35150095,)"
10909,50727625,67300180,1508227011,80000,buying a pet,ACCEPTED,14.0,
10922,12148971,8010422,1508918303,180000,Home purchase,ACCEPTED,6.7,
10957,46270487,89017198,1508852935,60000,Refinance existing loans,ACCEPTED,7.0,
10991,72494810,66035833,1507948161,70000,Home purchase,REJECTED,6.7,
11026,26196911,23079973,1509168583,70000,Home purchase,ACCEPTED,6.7,"(38840610,)"
11127,76965616,67045426,1507212257,120000,Buying a pet,REJECTED,8.7,
11152,31535361,3510360,1507023922,210000,Refinance existing loans,ACCEPTED,7.0,"(42778448,)"
11169,44882511,29365357,1508073089,150000,Refinance existing loans,ACCEPTED,7.0,
11216,18421950,98356897,1506838569,100000,Refinance existing loans,REJECTED,6.7,
11236,15310457,82127359,1508907266,170000,Buying a pet,REJECTED,14.0,
11259,19130088,14883747,1508329412,60000,Refinance existing loans,ACCEPTED,6.7,
11265,33930887,6267536,1507983730,210000,Refinance existing loans,REJECTED,8.7,"(61381031,)"
11350,55933947,40266970,1508234332,50000,Refinance existing loans,REJECTED,14.0,"(52967565,)"
11362,92668469,93111261,1507144007,260000,Buying a pet,REJECTED,6.7,
11383,12451797,80431550,1509347361,230000,Buying a pet,ACCEPTED,7.0,
11410,88923075,72003244,1507504593,30000,Home purchase,ACCEPTED,7.0,
11414,71618303,23966802,1507568189,250000,Buying a pet,ACCEPTED,6.7,
11428,73056723,82677903,1508824594,150000,Home purchase,REJECTED,14.0,
11430,26008629,33707258,1507430979,170000,Home purchase,ACCEPTED,7.0,
11438,68011460,74350044,1507064628,50000,Refinance existing loans,REJECTED,6.7,
11454,14962495,23977593,1507045966,150000,Refinance existing loans,REJECTED,6.7,"(93785793,)"
11472,35496794,5901004,1508561544,60000,Refinance existing loans,REJECTED,7.0,"(50578341,)"
11477,31623809,43781625,1507487276,300000,Refinance existing loans,REJECTED,14.0,
11481,83189865,69183825,1506856281,250000,Buying a pet,ACCEPTED,7.0,
11533,2383020,62143364,1507989636,190000,Refinance existing loans,REJECTED,7.0,
11570,71331418,80269797,1506969686,170000,Refinance existing loans,REJECTED,7.0,
11585,33624268,28359730,1509006057,250000,Buying a pet,REJECTED,14.0,
11600,73657061,90312770,1509208404,50000,Refinance existing loans,REJECTED,14.0,"(84353476,)"
11602,59552225,34483957,1507119223,180000,Refinance existing loans,ACCEPTED,7.0,"(54747726,)"
11630,82193392,53207422,1509216535,170000,Refinance existing loans,ACCEPTED,6.7,
11639,18057538,44279860,1508131952,260000,Refinance existing loans,REJECTED,6.7,
11702,70038285,32114381,1507528092,90000,Home purchase,ACCEPTED,8.7,"(37871921,)"
11719,26417945,87774154,1509332344,290000,Refinance existing loans,ACCEPTED,8.7,
11745,91510880,83587443,1507100121,30000,home purchase,REJECTED,6.7,
11783,49772911,61977521,1506866403,220000,home purchase,ACCEPTED,7.0,
11794,74725883,19425314,1509201575,50000,Refinance existing loans,ACCEPTED,6.7,
11799,22774793,83791827,1509201072,40000,buying a pet,ACCEPTED,7.0,"(75392425,)"
11834,41297482,84459360,1506860003,250000,home purchase,REJECTED,7.0,
11842,88946460,39919032,1507714153,120000,Home purchase,REJECTED,7.0,
11877,65558995,87815666,1507056266,210000,Refinance existing loans,REJECTED,6.7,
11887,35244377,34277033,1509289206,260000,Refinance existing loans,ACCEPTED,6.7,
11895,69233808,11492677,1508026743,170000,Refinance existing loans,ACCEPTED,14.0,
11966,96177874,71908479,1508965243,20000,Buying a pet,ACCEPTED,7.0,
11974,28768778,99861684,1507021467,250000,buying a pet,ACCEPTED,14.0,
11993,64723976,36627857,1507064076,250000,Refinance existing loans,ACCEPTED,6.7,
12029,42544346,90629911,1507013706,40000,Buying a pet,ACCEPTED,14.0,"(42245264,)"
12059,40507674,27748500,1508992516,30000,buying a pet,ACCEPTED,14.0,"(45247779,)"
12067,41362191,99464666,1509203731,300000,Refinance existing loans,ACCEPTED,6.7,
12081,59187693,97620931,1507416487,100000,Buying a pet,REJECTED,7.0,
12113,67783654,78961839,1507048155,190000,buying a pet,ACCEPTED,8.7,
12129,45842060,34338034,1507114798,120000,Buying a pet,REJECTED,8.7,
12130,10584367,72919926,1507886929,300000,Buying a pet,REJECTED,6.7,
12146,27250749,26229907,1507204347,20000,buying a pet,REJECTED,8.7,
12166,32017227,93756498,1507056020,190000,buying a pet,ACCEPTED,14.0,
12167,69594356,42702578,1507681579,20000,Home purchase,REJECTED,6.7,
12176,51505843,2663156,1508593693,240000,buying a pet,ACCEPTED,6.7,
12203,3364974,3502083,1507551112,240000,Buying a pet,REJECTED,8.7,
12206,67052063,50436916,1506918803,200000,Refinance existing loans,REJECTED,14.0,"(27237948,)"
12255,36707191,42207706,1508488911,230000,buying a pet,ACCEPTED,6.7,
12278,77337393,99279112,1508592305,90000,home purchase,REJECTED,6.7,
12320,86204877,55626968,1508594677,90000,Refinance existing loans,ACCEPTED,8.7,
12346,52257121,42760736,1508119025,190000,Buying a pet,ACCEPTED,7.0,
12359,67891796,10665565,1508145183,20000,Home purchase,ACCEPTED,8.7,"(87003668,)"
12362,8097591,16031737,1509040012,190000,Refinance existing loans,REJECTED,6.7,
12375,22362701,77374277,1508276639,250000,Refinance existing loans,REJECTED,14.0,
12379,23095964,18891893,1506863740,210000,Buying a pet,REJECTED,7.0,"(910992,)"
12395,79448127,77967198,1508541947,80000,Refinance existing loans,REJECTED,14.0,
12443,97597061,33781372,1509238356,120000,Home purchase,ACCEPTED,8.7,
12468,63559715,64472099,1509131407,90000,home purchase,REJECTED,7.0,
12476,17545081,80889433,1507217659,150000,buying a pet,ACCEPTED,14.0,"(11069105,)"
12481,32536028,9222824,1508629761,70000,Buying a pet,REJECTED,8.7,
12529,17228552,89824866,1508160700,250000,Home purchase,REJECTED,14.0,
12554,7051469,24639993,1509031853,190000,Buying a pet,ACCEPTED,14.0,
12578,33025725,47502794,1507188487,200000,Refinance existing loans,ACCEPTED,8.7,
12597,28331118,42447339,1507163519,30000,buying a pet,REJECTED,8.7,
12618,42031432,85543779,1507846995,300000,home purchase,ACCEPTED,14.0,"(27303880,)"
12639,44194171,88671262,1509062802,260000,Buying a pet,ACCEPTED,8.7,
12664,16920363,71212272,1507628221,20000,Home purchase,REJECTED,6.7,
12709,38899889,97805709,1508956200,210000,Refinance existing loans,REJECTED,6.7,"(33691982,)"
12740,57268376,77774610,1506842510,80000,Buying a pet,ACCEPTED,14.0,
12767,64437951,49787132,1508171984,280000,Refinance existing loans,REJECTED,8.7,"(22990247,)"
12786,59901336,75661111,1509308139,30000,home purchase,ACCEPTED,6.7,"(46082902,)"
12790,32945975,85056269,1506904253,100000,Refinance existing loans,REJECTED,14.0,
12815,71760138,77354578,1508291546,60000,Home purchase,REJECTED,8.7,
12837,52584563,21993676,1508877193,270000,Refinance existing loans,ACCEPTED,14.0,
12846,84482991,52411842,1509040175,300000,Refinance existing loans,REJECTED,6.7,
12847,94606947,52411842,1507667133,90000,home purchase,REJECTED,8.7,
12899,22406212,92555575,1509314730,150000,Refinance existing loans,REJECTED,6.7,
12908,61599485,34705243,1509149744,260000,Refinance existing loans,ACCEPTED,14.0,"(1529548,)"
12982,67860225,14039941,1508122395,20000,Home purchase,REJECTED,6.7,
13036,18246128,33370432,1509202030,250000,Refinance existing loans,ACCEPTED,8.7,
13075,25398214,70981655,1508528195,170000,Buying a pet,ACCEPTED,14.0,
13080,43130791,17613973,1507236577,60000,Home purchase,ACCEPTED,7.0,
13089,6030586,47323730,1507095657,190000,Home purchase,ACCEPTED,6.7,
13111,12160863,74274386,1508232334,70000,Refinance existing loans,REJECTED,14.0,
13113,38328637,42125535,1507592297,300000,Refinance existing loans,ACCEPTED,14.0,
13135,50408695,80218989,1507560817,70000,buying a pet,REJECTED,6.7,"(17548700,)"
13189,41137004,70048281,1507014434,220000,Refinance existing loans,REJECTED,14.0,"(31455593,)"
13216,65540794,12441747,1509207989,200000,Home purchase,ACCEPTED,8.7,
13269,69605776,8696690,1508682374,210000,buying a pet,REJECTED,14.0,
13278,45929922,93975815,1506884589,240000,Refinance existing loans,REJECTED,6.7,
13306,80484401,50315751,1508908683,280000,Refinance existing loans,REJECTED,8.7,
13363,48460784,67471001,1507484984,220000,Buying a pet,ACCEPTED,8.7,"(90479276,)"
13394,65281725,832000,1507471155,60000,Refinance existing loans,REJECTED,7.0,
13430,57520644,8111479,1508617545,290000,Home purchase,ACCEPTED,8.7,
13440,75240094,55555488,1508945445,190000,Refinance existing loans,ACCEPTED,8.7,
13456,93169289,25043855,1507202512,60000,buying a pet,ACCEPTED,14.0,
13483,57154078,37950155,1507850422,300000,Buying a pet,REJECTED,6.7,
13486,72171670,36456585,1508999750,150000,Buying a pet,ACCEPTED,7.0,
13505,3254485,34826309,1508505696,170000,Buying a pet,ACCEPTED,8.7,
13510,70050909,69535734,1508990246,230000,Home purchase,REJECTED,8.7,
13520,82687881,99589258,1509023322,200000,home purchase,ACCEPTED,7.0,
13591,76426112,58643138,1508865854,50000,Refinance existing loans,ACCEPTED,14.0,
13593,97244782,25039921,1508856254,20000,Buying a pet,REJECTED,8.7,
13594,22236373,25039921,1509248231,100000,Refinance existing loans,ACCEPTED,8.7,"(88250801,)"
13615,51726409,75179784,1508822467,270000,Refinance existing loans,REJECTED,6.7,"(11133553,)"
13621,89339790,61616039,1508007172,210000,Refinance existing loans,REJECTED,14.0,
13653,39151824,41509957,1508426480,120000,Buying a pet,ACCEPTED,7.0,
13676,88185290,31432749,1507714940,40000,Refinance existing loans,ACCEPTED,7.0,
13683,22391683,56278412,1507614428,40000,Refinance existing loans,REJECTED,6.7,"(1490927,)"
13702,84091082,82921638,1507718923,170000,Refinance existing loans,REJECTED,6.7,
13724,84216174,22317387,1509059468,100000,Refinance existing loans,REJECTED,8.7,
13755,22774171,40742960,1509141884,80000,home purchase,REJECTED,8.7,
13785,66784263,36356892,1508682330,230000,Refinance existing loans,ACCEPTED,14.0,
13813,10632655,76562040,1508123078,210000,Buying a pet,ACCEPTED,7.0,
13855,73059989,4179800,1507993211,300000,Refinance existing loans,REJECTED,8.7,
13858,57459802,37680925,1506963482,190000,Buying a pet,ACCEPTED,6.7,"(63330784,)"
13879,9532846,15399975,1507424621,150000,buying a pet,REJECTED,7.0,"(10009718,)"
13888,4734209,81228511,1506893142,70000,Refinance existing loans,REJECTED,14.0,"(6763258,)"
13936,92139637,47947509,1507848857,280000,Home purchase,ACCEPTED,14.0,"(60689361,)"
13943,38998136,77854114,1508499190,50000,Refinance existing loans,REJECTED,6.7,"(89668248,)"
13955,3908990,81720578,1507033388,250000,Buying a pet,ACCEPTED,14.0,
13985,92061081,4130039,1508904964,30000,Refinance existing loans,ACCEPTED,6.7,
14018,15003293,87904699,1507157479,250000,Buying a pet,ACCEPTED,14.0,
14134,46488510,30801207,1507425435,170000,Refinance existing loans,REJECTED,8.7,
14138,57702093,12061925,1509049596,220000,Refinance existing loans,ACCEPTED,8.7,
14211,32818482,78021067,1509272977,30000,Buying a pet,REJECTED,6.7,
14256,75467198,72060212,1508373793,240000,home purchase,REJECTED,7.0,
14261,99713786,24992979,1506870307,200000,Buying a pet,ACCEPTED,7.0,
14278,43335318,57938531,1507201434,170000,home purchase,REJECTED,14.0,
14352,56653161,95354083,1506875575,290000,Refinance existing loans,ACCEPTED,8.7,
